analysis,scenario_id,scenario_description,parameter_label,use_global_template,finalization_mode,target_d,station_id,zone,method,stock_mae,empty_hours_pred,empty_hours_actual,full_hours_pred,full_hours_actual,empty_hour_diff,full_hour_diff,risk_diff
05_feasibility_correction,raw_continuous,"Use raw continuous predictions without nonnegative, integer or cap correction.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,raw_continuous,7,S017,Recreational/Public (休闲与公共设施区),raw_continuous,7.853429311974858,0,0,0,6,0,6,6
05_feasibility_correction,raw_continuous,"Use raw continuous predictions without nonnegative, integer or cap correction.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,raw_continuous,7,S018,Recreational/Public (休闲与公共设施区),raw_continuous,7.329334344982979,0,0,0,0,0,0,0
05_feasibility_correction,raw_continuous,"Use raw continuous predictions without nonnegative, integer or cap correction.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,raw_continuous,7,S019,Recreational/Public (休闲与公共设施区),raw_continuous,13.065385852208317,0,1,0,0,1,0,1
05_feasibility_correction,raw_continuous,"Use raw continuous predictions without nonnegative, integer or cap correction.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,raw_continuous,7,S020,Recreational/Public (休闲与公共设施区),raw_continuous,4.78827498174837,13,3,0,0,10,0,10
05_feasibility_correction,raw_continuous,"Use raw continuous predictions without nonnegative, integer or cap correction.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,raw_continuous,7,S021,Commercial/Transit (商业与交通枢纽区),raw_continuous,2.8089448238813426,0,0,0,0,0,0,0
05_feasibility_correction,raw_continuous,"Use raw continuous predictions without nonnegative, integer or cap correction.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,raw_continuous,7,S022,Recreational/Public (休闲与公共设施区),raw_continuous,6.583655757659723,4,0,0,0,4,0,4
05_feasibility_correction,raw_continuous,"Use raw continuous predictions without nonnegative, integer or cap correction.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,raw_continuous,7,S023,Recreational/Public (休闲与公共设施区),raw_continuous,4.407426055943446,0,2,0,0,2,0,2
05_feasibility_correction,raw_continuous,"Use raw continuous predictions without nonnegative, integer or cap correction.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,raw_continuous,7,S024,Commercial/Transit (商业与交通枢纽区),raw_continuous,4.7948686442879165,1,0,0,0,1,0,1
05_feasibility_correction,raw_continuous,"Use raw continuous predictions without nonnegative, integer or cap correction.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,raw_continuous,7,S025,Recreational/Public (休闲与公共设施区),raw_continuous,14.3605062794623,0,0,0,2,0,2,2
05_feasibility_correction,raw_continuous,"Use raw continuous predictions without nonnegative, integer or cap correction.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,raw_continuous,7,S026,Recreational/Public (休闲与公共设施区),raw_continuous,5.273052241674311,0,0,0,0,0,0,0
05_feasibility_correction,raw_continuous,"Use raw continuous predictions without nonnegative, integer or cap correction.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,raw_continuous,7,S027,Recreational/Public (休闲与公共设施区),raw_continuous,4.272090191826656,2,3,0,0,1,0,1
05_feasibility_correction,raw_continuous,"Use raw continuous predictions without nonnegative, integer or cap correction.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,raw_continuous,7,S028,Recreational/Public (休闲与公共设施区),raw_continuous,3.806459452678162,0,4,0,0,4,0,4
05_feasibility_correction,raw_continuous,"Use raw continuous predictions without nonnegative, integer or cap correction.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,raw_continuous,7,S029,Recreational/Public (休闲与公共设施区),raw_continuous,7.258999843105623,0,0,0,7,0,7,7
05_feasibility_correction,raw_continuous,"Use raw continuous predictions without nonnegative, integer or cap correction.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,raw_continuous,7,S030,Recreational/Public (休闲与公共设施区),raw_continuous,3.5795709463301417,0,3,0,0,3,0,3
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S001,Educational (文教科研区),nonnegative_continuous,4.117568786030338,0,0,0,0,0,0,0
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S002,Educational (文教科研区),nonnegative_continuous,6.920904199858941,4,2,0,0,2,0,2
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S003,Educational (文教科研区),nonnegative_continuous,6.389940365022347,4,3,0,0,1,0,1
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S004,Educational (文教科研区),nonnegative_continuous,6.573398548900631,0,7,0,0,7,0,7
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S005,Educational (文教科研区),nonnegative_continuous,6.365948182483119,0,0,0,0,0,0,0
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S006,Educational (文教科研区),nonnegative_continuous,4.006395756936114,0,0,0,1,0,1,1
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S007,Educational (文教科研区),nonnegative_continuous,2.605441797994178,4,1,0,0,3,0,3
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S008,Educational (文教科研区),nonnegative_continuous,5.713343281283262,1,0,0,6,1,6,7
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S009,Commercial/Transit (商业与交通枢纽区),nonnegative_continuous,6.957000344726258,0,0,0,2,0,2,2
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S010,Recreational/Public (休闲与公共设施区),nonnegative_continuous,2.6280764091559967,0,0,0,0,0,0,0
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S011,Recreational/Public (休闲与公共设施区),nonnegative_continuous,4.097902565614518,0,0,2,4,0,2,2
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S012,Commercial/Transit (商业与交通枢纽区),nonnegative_continuous,3.830180776773053,0,0,0,0,0,0,0
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S013,Commercial/Transit (商业与交通枢纽区),nonnegative_continuous,8.555229668234558,0,0,9,0,0,9,9
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S014,Recreational/Public (休闲与公共设施区),nonnegative_continuous,13.333905705713065,1,0,0,0,1,0,1
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S015,Recreational/Public (休闲与公共设施区),nonnegative_continuous,4.129892663714154,0,0,0,4,0,4,4
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S016,Commercial/Transit (商业与交通枢纽区),nonnegative_continuous,7.362210860437119,0,0,0,0,0,0,0
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S017,Recreational/Public (休闲与公共设施区),nonnegative_continuous,7.853429311974858,0,0,0,6,0,6,6
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S018,Recreational/Public (休闲与公共设施区),nonnegative_continuous,7.329334344982979,0,0,0,0,0,0,0
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S019,Recreational/Public (休闲与公共设施区),nonnegative_continuous,13.065385852208317,0,1,0,0,1,0,1
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S020,Recreational/Public (休闲与公共设施区),nonnegative_continuous,4.78827498174837,13,3,0,0,10,0,10
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S021,Commercial/Transit (商业与交通枢纽区),nonnegative_continuous,2.8089448238813426,0,0,0,0,0,0,0
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S022,Recreational/Public (休闲与公共设施区),nonnegative_continuous,6.583655757659723,4,0,0,0,4,0,4
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S023,Recreational/Public (休闲与公共设施区),nonnegative_continuous,4.407426055943446,0,2,0,0,2,0,2
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S024,Commercial/Transit (商业与交通枢纽区),nonnegative_continuous,4.7948686442879165,1,0,0,0,1,0,1
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S025,Recreational/Public (休闲与公共设施区),nonnegative_continuous,14.3605062794623,0,0,0,2,0,2,2
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S026,Recreational/Public (休闲与公共设施区),nonnegative_continuous,5.273052241674311,0,0,0,0,0,0,0
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S027,Recreational/Public (休闲与公共设施区),nonnegative_continuous,4.272090191826656,2,3,0,0,1,0,1
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S028,Recreational/Public (休闲与公共设施区),nonnegative_continuous,3.806459452678162,0,4,0,0,4,0,4
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S029,Recreational/Public (休闲与公共设施区),nonnegative_continuous,7.258999843105623,0,0,0,7,0,7,7
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,7,S030,Recreational/Public (休闲与公共设施区),nonnegative_continuous,3.5795709463301417,0,3,0,0,3,0,3
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S001,Educational (文教科研区),round_only,3.9583333333333335,0,0,0,0,0,0,0
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S002,Educational (文教科研区),round_only,6.291666666666667,6,2,0,0,4,0,4
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S003,Educational (文教科研区),round_only,6.166666666666667,7,3,0,0,4,0,4
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S004,Educational (文教科研区),round_only,6.791666666666667,0,7,0,0,7,0,7
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S005,Educational (文教科研区),round_only,6.25,0,0,0,0,0,0,0
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S006,Educational (文教科研区),round_only,3.8333333333333335,0,0,0,1,0,1,1
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S007,Educational (文教科研区),round_only,2.5,4,1,0,0,3,0,3
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S008,Educational (文教科研区),round_only,5.833333333333333,0,0,0,6,0,6,6
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S009,Commercial/Transit (商业与交通枢纽区),round_only,7.166666666666667,0,0,0,2,0,2,2
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S010,Recreational/Public (休闲与公共设施区),round_only,2.7916666666666665,0,0,0,0,0,0,0
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S011,Recreational/Public (休闲与公共设施区),round_only,4.458333333333333,0,0,3,4,0,1,1
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S012,Commercial/Transit (商业与交通枢纽区),round_only,4.0,0,0,0,0,0,0,0
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S013,Commercial/Transit (商业与交通枢纽区),round_only,7.958333333333333,0,0,8,0,0,8,8
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S014,Recreational/Public (休闲与公共设施区),round_only,12.791666666666666,1,0,0,0,1,0,1
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S015,Recreational/Public (休闲与公共设施区),round_only,3.2083333333333335,0,0,1,4,0,3,3
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S016,Commercial/Transit (商业与交通枢纽区),round_only,7.708333333333333,0,0,0,0,0,0,0
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S017,Recreational/Public (休闲与公共设施区),round_only,6.708333333333333,0,0,0,6,0,6,6
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S018,Recreational/Public (休闲与公共设施区),round_only,8.333333333333334,0,0,0,0,0,0,0
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S019,Recreational/Public (休闲与公共设施区),round_only,15.416666666666666,0,1,0,0,1,0,1
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S020,Recreational/Public (休闲与公共设施区),round_only,4.666666666666667,13,3,0,0,10,0,10
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S021,Commercial/Transit (商业与交通枢纽区),round_only,2.8333333333333335,0,0,0,0,0,0,0
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S022,Recreational/Public (休闲与公共设施区),round_only,7.291666666666667,6,0,0,0,6,0,6
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S023,Recreational/Public (休闲与公共设施区),round_only,4.375,0,2,0,0,2,0,2
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S024,Commercial/Transit (商业与交通枢纽区),round_only,3.9166666666666665,1,0,0,0,1,0,1
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S025,Recreational/Public (休闲与公共设施区),round_only,16.083333333333332,0,0,0,2,0,2,2
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S026,Recreational/Public (休闲与公共设施区),round_only,5.291666666666667,0,0,0,0,0,0,0
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S027,Recreational/Public (休闲与公共设施区),round_only,4.25,1,3,0,0,2,0,2
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S028,Recreational/Public (休闲与公共设施区),round_only,4.916666666666667,0,4,0,0,4,0,4
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S029,Recreational/Public (休闲与公共设施区),round_only,6.708333333333333,0,0,0,7,0,7,7
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,7,S030,Recreational/Public (休闲与公共设施区),round_only,4.291666666666667,0,3,0,0,3,0,3
05_feasibility_correction,base_model,Basic model: nonnegative integer predictions plus historical mild upper cap.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,cap,7,S001,Educational (文教科研区),base_model,3.9583333333333335,0,0,0,0,0,0,0
05_feasibility_correction,base_model,Basic model: nonnegative integer predictions plus historical mild upper cap.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,cap,7,S002,Educational (文教科研区),base_model,6.291666666666667,6,2,0,0,4,0,4
05_feasibility_correction,base_model,Basic model: nonnegative integer predictions plus historical mild upper cap.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,cap,7,S003,Educational (文教科研区),base_model,6.166666666666667,7,3,0,0,4,0,4
05_feasibility_correction,base_model,Basic model: nonnegative integer predictions plus historical mild upper cap.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,cap,7,S004,Educational (文教科研区),base_model,6.791666666666667,0,7,0,0,7,0,7
05_feasibility_correction,base_model,Basic model: nonnegative integer predictions plus historical mild upper cap.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,cap,7,S005,Educational (文教科研区),base_model,6.25,0,0,0,0,0,0,0
05_feasibility_correction,base_model,Basic model: nonnegative integer predictions plus historical mild upper cap.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,cap,7,S006,Educational (文教科研区),base_model,3.8333333333333335,0,0,0,1,0,1,1
05_feasibility_correction,base_model,Basic model: nonnegative integer predictions plus historical mild upper cap.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,cap,7,S007,Educational (文教科研区),base_model,2.5,4,1,0,0,3,0,3
05_feasibility_correction,base_model,Basic model: nonnegative integer predictions plus historical mild upper cap.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,cap,7,S008,Educational (文教科研区),base_model,5.833333333333333,0,0,0,6,0,6,6
05_feasibility_correction,base_model,Basic model: nonnegative integer predictions plus historical mild upper cap.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,cap,7,S009,Commercial/Transit (商业与交通枢纽区),base_model,7.166666666666667,0,0,0,2,0,2,2
05_feasibility_correction,base_model,Basic model: nonnegative integer predictions plus historical mild upper cap.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,cap,7,S010,Recreational/Public (休闲与公共设施区),base_model,2.7916666666666665,0,0,0,0,0,0,0
05_feasibility_correction,base_model,Basic model: nonnegative integer predictions plus historical mild upper cap.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,cap,7,S011,Recreational/Public (休闲与公共设施区),base_model,4.458333333333333,0,0,3,4,0,1,1
